     PID         DATE      TIME      ELAPSED    CPU    MEM       RSS     VSIZE
   18847   2015-02-28  20:57:44        00:26  182.3    4.7    787936   6182544
   18696   2015-02-28  20:57:45        00:48   26.3    1.9    318096   4714668
   18844   2015-02-28  20:57:45        00:27  215.5    4.9    822040   6179012
   18845   2015-02-28  20:57:45        00:27  152.1    4.7    786116   6184020
   18846   2015-02-28  20:57:45        00:27  129.0    4.9    820164   6182200
   18847   2015-02-28  20:57:45        00:27  154.2    4.9    819760   6181452
   18696   2015-02-28  20:57:46        00:49    1.2    1.9    318212   4714668
   18844   2015-02-28  20:57:46        00:28  168.0    4.9    827264   6179012
   18845   2015-02-28  20:57:46        00:28  163.1    4.7    787568   6182464
   18846   2015-02-28  20:57:46        00:28  160.0    4.9    825544   6182200
   18847   2015-02-28  20:57:46        00:28  167.6    4.9    825004   6180416
   18696   2015-02-28  20:57:47        00:50    1.2    1.9    318308   4714668
   18844   2015-02-28  20:57:47        00:29  177.9    4.9    827788   6179012
   18845   2015-02-28  20:57:47        00:29  146.5    4.7    796672   6182464
   18846   2015-02-28  20:57:47        00:29  156.7    4.9    826248   6182200
   18847   2015-02-28  20:57:47        00:29  165.0    4.9    825692   6180416
   18696   2015-02-28  20:57:48        00:51    1.1    1.9    318352   4714668
   18844   2015-02-28  20:57:48        00:30  184.8    5.1    854596   6179012
   18845   2015-02-28  20:57:48        00:30  149.6    4.8    812448   6182464
   18846   2015-02-28  20:57:48        00:30  164.6    5.1    851252   6182200
   18847   2015-02-28  20:57:48        00:30  174.7    5.1    851148   6180416
   18696   2015-02-28  20:57:49        00:52    2.2    1.9    318800   4714668
   18844   2015-02-28  20:57:49        00:31  132.0    5.2    869000   6177976
   18845   2015-02-28  20:57:49        00:31  124.6    5.0    838520   6182464
   18846   2015-02-28  20:57:49        00:31  219.8    5.6    936788   6181164
   18847   2015-02-28  20:57:49        00:31  229.4    5.2    879648   6180416
   18696   2015-02-28  20:57:50        00:53   26.9    1.9    319404   4714340
   18844   2015-02-28  20:57:50        00:32  152.8    5.3    883056   6177976
   18845   2015-02-28  20:57:50        00:32  194.6    5.4    905484   6181428
   18846   2015-02-28  20:57:50        00:32  150.6    5.6    937104   6181164
   18847   2015-02-28  20:57:50        00:32  173.5    5.2    879788   6179380
   18696   2015-02-28  20:57:51        00:54    2.6    1.9    319924   4714340
   18844   2015-02-28  20:57:51        00:33  182.8    5.5    923460   6174908
   18845   2015-02-28  20:57:51        00:33  156.0    5.5    930272   6181428
   18846   2015-02-28  20:57:51        00:33  152.9    5.6    937532   6181164
   18847   2015-02-28  20:57:51        00:33  198.4    5.5    923120   6179380
   18696   2015-02-28  20:57:52        00:55    1.0    1.9    319940   4714340
   18844   2015-02-28  20:57:52        00:34  190.7    5.6    935200   6174908
   18845   2015-02-28  20:57:52        00:34  175.6    5.7    949164   6181428
   18846   2015-02-28  20:57:52        00:34  160.3    5.7    949284   6181164
   18847   2015-02-28  20:57:52        00:34  179.6    5.6    934712   6179380
   18696   2015-02-28  20:57:53        00:56    2.8    1.9    319988   4714340
   18844   2015-02-28  20:57:53        00:35  171.2    5.7    953536   6174908
   18845   2015-02-28  20:57:53        00:35  183.0    5.8    970536   6181428
   18846   2015-02-28  20:57:53        00:35  171.2    5.8    967284   6181164
   18847   2015-02-28  20:57:53        00:35  161.6    5.7    953056   6179380
   18696   2015-02-28  20:57:54        00:57    1.8    1.9    320000   4714340
   18844   2015-02-28  20:57:54        00:36  182.3    5.8    967108   6174908
   18845   2015-02-28  20:57:54        00:36  226.2    5.9    984220   6181428
   18846   2015-02-28  20:57:54        00:36  158.5    5.8    980644   6181164
   18847   2015-02-28  20:57:54        00:36  143.5    5.8    966548   6179380
   18696   2015-02-28  20:57:55        00:58   23.4    1.9    320448   4714340
   18844   2015-02-28  20:57:55        00:37  174.6    5.8    967328   6174908
   18845   2015-02-28  20:57:55        00:37  165.4    5.9    984248   6181428
   18846   2015-02-28  20:57:55        00:37  166.1    5.8    980764   6181164
   18847   2015-02-28  20:57:55        00:37  168.0    5.9    987428   6177072
   18696   2015-02-28  20:57:57        01:00    1.1    1.9    320664   4714340
   18844   2015-02-28  20:57:57        00:39  156.1    5.9    996452   6174908
   18845   2015-02-28  20:57:57        00:39  185.5    6.0   1011960   6181136
   18846   2015-02-28  20:57:57        00:39  168.1    6.0   1009824   6181164
   18847   2015-02-28  20:57:57        00:39  165.3    6.0    998448   6177072
   18696   2015-02-28  20:57:58        01:01    0.8    1.9    320692   4714340
   18844   2015-02-28  20:57:58        00:40  171.2    6.0   1006884   6174908
   18845   2015-02-28  20:57:58        00:40  178.3    6.1   1022068   6181136
