     PID         DATE      TIME      ELAPSED    CPU    MEM       RSS     VSIZE
   12908   2015-02-27  22:20:59        02:41    0.0   12.8   2148612   6415636
   12917   2015-02-27  22:21:00        01:15  429.8    4.2    709284   4578136
   12908   2015-02-27  22:21:00        02:42    0.1   12.8   2148612   6415636
   12917   2015-02-27  22:21:01        01:16  349.9    4.2    709140   4571128
   12908   2015-02-27  22:21:01        02:43    0.1   12.8   2148700   6416672
   12917   2015-02-27  22:21:02        01:17  203.6    4.2    710740   4582368
   12908   2015-02-27  22:21:02        02:44    0.0   12.8   2148612   6415636
   12917   2015-02-27  22:21:03        01:18  461.9    4.2    712276   4571088
   12908   2015-02-27  22:21:03        02:45    0.0   12.8   2148612   6415636
   12917   2015-02-27  22:21:04        01:19  428.9    4.2    712328   4570440
   12908   2015-02-27  22:21:04        02:46    0.0   12.8   2148612   6415636
   12917   2015-02-27  22:21:05        01:20  455.6    4.3    713604   4570536
   12908   2015-02-27  22:21:05        02:47    0.0   12.8   2148612   6415636
   12917   2015-02-27  22:21:06        01:21  432.5    4.3    714640   4574484
   12908   2015-02-27  22:21:06        02:48    0.0   12.8   2148704   6416672
   12917   2015-02-27  22:21:07        01:22  427.5    4.3    714732   4570416
   12908   2015-02-27  22:21:07        02:49    0.0   12.8   2148616   6415636
   12917   2015-02-27  22:21:08        01:23  431.9    4.3    721624   4577748
   12908   2015-02-27  22:21:08        02:50    0.0   12.8   2148616   6415636
   12917   2015-02-27  22:21:09        01:24  427.3    4.3    721700   4574940
   12908   2015-02-27  22:21:09        02:51    0.0   12.8   2148616   6415636
   12917   2015-02-27  22:21:10        01:25  461.5    4.3    721328   4577252
   12908   2015-02-27  22:21:10        02:52    0.0   12.8   2148616   6415636
   12917   2015-02-27  22:21:11        01:26  455.3    4.3    721332   4572748
   12908   2015-02-27  22:21:11        02:53    0.0   12.8   2148708   6416672
   12917   2015-02-27  22:21:12        01:27  423.8    4.3    721380   4578904
   12908   2015-02-27  22:21:12        02:54    0.0   12.8   2148620   6415636
   12917   2015-02-27  22:21:13        01:28  417.7    4.3    721776   4572868
   12908   2015-02-27  22:21:13        02:55    0.0   12.8   2148620   6415636
   12917   2015-02-27  22:21:14        01:29  376.5    4.3    721912   4578088
   12908   2015-02-27  22:21:14        02:56    0.0   12.8   2148620   6415636
   12917   2015-02-27  22:21:15        01:30  251.4    4.3    721732   4571240
   12908   2015-02-27  22:21:15        02:57    0.0   12.8   2148620   6415636
   12917   2015-02-27  22:21:16        01:31    3.0    4.3    720024   4551556
   12908   2015-02-27  22:21:16        02:58    0.0   12.8   2148708   6416672
   12908   2015-02-27  22:21:17        02:59    0.0   12.8   2148700   6414600
